Word	Subject	Trial	ItemNo	Session	Condition	Acc	Cue	ACC	CueCondition	Length.Phon	FreqLogLemma
rope	MH	58	97	1	Semantic	0	Cued	FALSE	SemCue	3	1.6232
rope	CB	46	97	3	Semantic	1	NotCued	TRUE	UnAssoc	3	1.6232
rope	JK	78	97	1	Phonological	NA	Cued	NA	PhCue	3	1.6232
rope	FF	78	97	2	Phonological	1	Cued	TRUE	PhCue	3	1.6232
rope	WR	78	97	2	Phonological	1	Cued	TRUE	PhCue	3	1.6232
rope	DH	89	97	1	Phonological	1	NotCued	TRUE	Tone	3	1.6232
rope	AM	46	97	4	Semantic	0	NotCued	FALSE	UnAssoc	3	1.6232
rope	MH	46	97	2	Semantic	0	NotCued	FALSE	UnAssoc	3	1.6232
rope	JV	58	97	3	Semantic	0	Cued	FALSE	SemCue	3	1.6232
rope	JV	46	97	4	Semantic	1	NotCued	TRUE	UnAssoc	3	1.6232
rope	FF	58	97	3	Semantic	0	Cued	FALSE	SemCue	3	1.6232
rope	DH	78	97	2	Phonological	NA	Cued	NA	PhCue	3	1.6232
rope	AM	89	97	1	Phonological	0	NotCued	FALSE	Tone	3	1.6232
rope	EW	89	97	2	Phonological	NA	NotCued	NA	Tone	3	1.6232
rope	WR	46	97	4	Semantic	NA	NotCued	NA	UnAssoc	3	1.6232
rope	AW	78	97	4	Phonological	1	Cued	TRUE	PhCue	3	1.6232
rope	JV	89	97	1	Phonological	1	NotCued	TRUE	Tone	3	1.6232
rope	FF	46	97	4	Semantic	1	NotCued	TRUE	UnAssoc	3	1.6232
rope	WR	89	97	1	Phonological	1	NotCued	TRUE	Tone	3	1.6232
rope	JK	58	97	3	Semantic	1	Cued	TRUE	SemCue	3	1.6232
rope	AW	58	97	2	Semantic	1	Cued	TRUE	SemCue	3	1.6232
rope	MH	78	97	4	Phonological	0	Cued	FALSE	PhCue	3	1.6232
rope	MH	89	97	3	Phonological	0	NotCued	FALSE	Tone	3	1.6232
rope	FF	89	97	1	Phonological	0	NotCued	FALSE	Tone	3	1.6232
rope	CB	58	97	4	Semantic	1	Cued	TRUE	SemCue	3	1.6232
rope	WR	58	97	3	Semantic	1	Cued	TRUE	SemCue	3	1.6232
rope	AW	89	97	3	Phonological	1	NotCued	TRUE	Tone	3	1.6232
rope	JK	46	97	4	Semantic	0	NotCued	FALSE	UnAssoc	3	1.6232
rope	JK	89	97	2	Phonological	1	NotCued	TRUE	Tone	3	1.6232
rope	EW	58	97	4	Semantic	NA	Cued	NA	SemCue	3	1.6232
rope	DH	58	97	4	Semantic	1	Cued	TRUE	SemCue	3	1.6232
rope	DH	46	97	3	Semantic	1	NotCued	TRUE	UnAssoc	3	1.6232
rope	AW	46	97	1	Semantic	1	NotCued	TRUE	UnAssoc	3	1.6232
rope	EW	46	97	3	Semantic	1	NotCued	TRUE	UnAssoc	3	1.6232
rope	EW	78	97	1	Phonological	NA	Cued	NA	PhCue	3	1.6232
ruler	WR	143	87	2	Phonological	1	NotCued	TRUE	Tone	5	1.2553
ruler	FF	105	87	4	Semantic	0	Cued	FALSE	SemCue	5	1.2553
ruler	FF	113	87	3	Semantic	0	NotCued	FALSE	UnAssoc	5	1.2553
ruler	FF	7	87	1	Phonological	1	Cued	TRUE	PhCue	5	1.2553
ruler	WR	105	87	4	Semantic	0	Cued	FALSE	SemCue	5	1.2553
ruler	WR	7	87	1	Phonological	1	Cued	TRUE	PhCue	5	1.2553
ruler	FF	143	87	2	Phonological	0	NotCued	FALSE	Tone	5	1.2553
ruler	JV	105	87	4	Semantic	NA	Cued	NA	SemCue	5	1.2553
ruler	WR	113	87	3	Semantic	0	NotCued	FALSE	UnAssoc	5	1.2553
ruler	JK	7	87	2	Phonological	0	Cued	FALSE	PhCue	5	1.2553
ruler	MH	113	87	1	Semantic	NA	NotCued	NA	UnAssoc	5	1.2553
ruler	CB	143	87	1	Phonological	1	NotCued	TRUE	Tone	5	1.2553
ruler	EW	7	87	2	Phonological	1	Cued	TRUE	PhCue	5	1.2553
ruler	CB	113	87	4	Semantic	1	NotCued	TRUE	UnAssoc	5	1.2553
ruler	MH	7	87	3	Phonological	1	Cued	TRUE	PhCue	5	1.2553
ruler	JV	113	87	3	Semantic	0	NotCued	FALSE	UnAssoc	5	1.2553
ruler	JV	143	87	2	Phonological	1	NotCued	TRUE	Tone	5	1.2553
ruler	AM	105	87	4	Semantic	0	Cued	FALSE	SemCue	5	1.2553
ruler	AW	7	87	3	Phonological	1	Cued	TRUE	PhCue	5	1.2553
ruler	AM	7	87	1	Phonological	0	Cued	FALSE	PhCue	5	1.2553
ruler	CB	7	87	2	Phonological	1	Cued	TRUE	PhCue	5	1.2553
ruler	EW	143	87	1	Phonological	1	NotCued	TRUE	Tone	5	1.2553
ruler	AM	113	87	3	Semantic	0	NotCued	FALSE	UnAssoc	5	1.2553
ruler	AM	143	87	2	Phonological	0	NotCued	FALSE	Tone	5	1.2553
ruler	MH	143	87	4	Phonological	1	NotCued	TRUE	Tone	5	1.2553
ruler	JK	105	87	4	Semantic	NA	Cued	NA	SemCue	5	1.2553
ruler	DH	113	87	4	Semantic	0	NotCued	FALSE	UnAssoc	5	1.2553
ruler	AW	113	87	2	Semantic	0	NotCued	FALSE	UnAssoc	5	1.2553
ruler	JK	143	87	1	Phonological	0	NotCued	FALSE	Tone	5	1.2553
ruler	AW	105	87	1	Semantic	1	Cued	TRUE	SemCue	5	1.2553
ruler	EW	105	87	3	Semantic	0	Cued	FALSE	SemCue	5	1.2553
ruler	JV	7	87	1	Phonological	1	Cued	TRUE	PhCue	5	1.2553
ruler	DH	105	87	3	Semantic	0	Cued	FALSE	SemCue	5	1.2553
ruler	MH	105	87	2	Semantic	0	Cued	FALSE	SemCue	5	1.2553
ruler	DH	143	87	2	Phonological	0	NotCued	FALSE	Tone	5	1.2553
ruler	DH	7	87	1	Phonological	0	Cued	FALSE	PhCue	5	1.2553
ruler	AW	143	87	4	Phonological	1	NotCued	TRUE	Tone	5	1.2553
ruler	EW	113	87	4	Semantic	1	NotCued	TRUE	UnAssoc	5	1.2553
ruler	CB	105	87	3	Semantic	1	Cued	TRUE	SemCue	5	1.2553
ruler	JK	113	87	3	Semantic	0	NotCued	FALSE	UnAssoc	5	1.2553
saddle	EW	85	111	2	Phonological	1	NotCued	TRUE	Tone	5	1
saddle	WR	75	111	2	Phonological	0	Cued	FALSE	PhCue	5	1
saddle	JV	85	111	1	Phonological	0	NotCued	FALSE	Tone	5	1
saddle	AW	85	111	3	Phonological	1	NotCued	TRUE	Tone	5	1
saddle	EW	115	111	4	Semantic	1	Cued	TRUE	SemCue	5	1
saddle	CB	75	111	1	Phonological	1	Cued	TRUE	PhCue	5	1
saddle	FF	75	111	2	Phonological	0	Cued	FALSE	PhCue	5	1
saddle	JK	115	111	3	Semantic	1	Cued	TRUE	SemCue	5	1
saddle	WR	85	111	1	Phonological	1	NotCued	TRUE	Tone	5	1
saddle	DH	115	111	4	Semantic	1	Cued	TRUE	SemCue	5	1
saddle	JV	75	111	2	Phonological	0	Cued	FALSE	PhCue	5	1
saddle	EW	66	111	3	Semantic	1	NotCued	TRUE	UnAssoc	5	1
saddle	JK	66	111	4	Semantic	1	NotCued	TRUE	UnAssoc	5	1
saddle	JK	85	111	2	Phonological	0	NotCued	FALSE	Tone	5	1
saddle	MH	115	111	1	Semantic	0	Cued	FALSE	SemCue	5	1
saddle	AW	66	111	1	Semantic	0	NotCued	FALSE	UnAssoc	5	1
saddle	FF	66	111	4	Semantic	0	NotCued	FALSE	UnAssoc	5	1
saddle	EW	75	111	1	Phonological	1	Cued	TRUE	PhCue	5	1
saddle	JK	75	111	1	Phonological	0	Cued	FALSE	PhCue	5	1
saddle	FF	115	111	3	Semantic	0	Cued	FALSE	SemCue	5	1
saddle	CB	85	111	2	Phonological	1	NotCued	TRUE	Tone	5	1
saddle	MH	75	111	4	Phonological	1	Cued	TRUE	PhCue	5	1
saddle	MH	85	111	3	Phonological	0	NotCued	FALSE	Tone	5	1
saddle	FF	85	111	1	Phonological	1	NotCued	TRUE	Tone	5	1
saddle	JV	66	111	4	Semantic	0	NotCued	FALSE	UnAssoc	5	1
saddle	MH	66	111	2	Semantic	NA	NotCued	NA	UnAssoc	5	1
saddle	AW	75	111	4	Phonological	1	Cued	TRUE	PhCue	5	1
saddle	AM	115	111	3	Semantic	0	Cued	FALSE	SemCue	5	1
saddle	AM	66	111	4	Semantic	0	NotCued	FALSE	UnAssoc	5	1
saddle	WR	115	111	3	Semantic	0	Cued	FALSE	SemCue	5	1
saddle	DH	66	111	3	Semantic	0	NotCued	FALSE	UnAssoc	5	1
saddle	JV	115	111	3	Semantic	0	Cued	FALSE	SemCue	5	1
saddle	WR	66	111	4	Semantic	NA	NotCued	NA	UnAssoc	5	1
saddle	DH	85	111	1	Phonological	NA	NotCued	NA	Tone	5	1
saddle	AM	75	111	2	Phonological	0	Cued	FALSE	PhCue	5	1
saddle	CB	115	111	4	Semantic	1	Cued	TRUE	SemCue	5	1
saddle	AW	115	111	2	Semantic	1	Cued	TRUE	SemCue	5	1
saddle	AM	85	111	1	Phonological	0	NotCued	FALSE	Tone	5	1
saddle	CB	66	111	3	Semantic	1	NotCued	TRUE	UnAssoc	5	1
saddle	DH	75	111	2	Phonological	0	Cued	FALSE	PhCue	5	1
sailor	DH	3	56	3	Semantic	0	Cued	FALSE	SemCue	5	1.0792
sailor	AM	137	56	3	Semantic	0	NotCued	FALSE	UnAssoc	5	1.0792
sailor	AM	56	56	2	Phonological	0	NotCued	FALSE	Tone	5	1.0792
sailor	DH	137	56	4	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0792
sailor	WR	3	56	4	Semantic	0	Cued	FALSE	SemCue	5	1.0792
sailor	JV	137	56	3	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0792
sailor	JV	56	56	2	Phonological	1	NotCued	TRUE	Tone	5	1.0792
sailor	FF	159	56	1	Phonological	0	Cued	FALSE	PhCue	5	1.0792
sailor	CB	56	56	1	Phonological	0	NotCued	FALSE	Tone	5	1.0792
sailor	FF	56	56	2	Phonological	0	NotCued	FALSE	Tone	5	1.0792
sailor	MH	56	56	4	Phonological	0	NotCued	FALSE	Tone	5	1.0792
sailor	MH	159	56	3	Phonological	1	Cued	TRUE	PhCue	5	1.0792
sailor	EW	56	56	1	Phonological	NA	NotCued	NA	Tone	5	1.0792
sailor	FF	3	56	4	Semantic	1	Cued	TRUE	SemCue	5	1.0792
sailor	AM	3	56	4	Semantic	0	Cued	FALSE	SemCue	5	1.0792
sailor	DH	159	56	1	Phonological	1	Cued	TRUE	PhCue	5	1.0792
sailor	EW	159	56	2	Phonological	NA	Cued	NA	PhCue	5	1.0792
sailor	JK	159	56	2	Phonological	0	Cued	FALSE	PhCue	5	1.0792
sailor	AW	3	56	1	Semantic	1	Cued	TRUE	SemCue	5	1.0792
sailor	CB	3	56	3	Semantic	1	Cued	TRUE	SemCue	5	1.0792
sailor	WR	56	56	2	Phonological	1	NotCued	TRUE	Tone	5	1.0792
sailor	JK	3	56	4	Semantic	1	Cued	TRUE	SemCue	5	1.0792
sailor	FF	137	56	3	Semantic	0	NotCued	FALSE	UnAssoc	5	1.0792
sailor	WR	137	56	3	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0792
sailor	DH	56	56	2	Phonological	1	NotCued	TRUE	Tone	5	1.0792
sailor	JV	3	56	4	Semantic	1	Cued	TRUE	SemCue	5	1.0792
sailor	WR	159	56	1	Phonological	NA	Cued	NA	PhCue	5	1.0792
sailor	MH	137	56	1	Semantic	NA	NotCued	NA	UnAssoc	5	1.0792
sailor	JK	137	56	3	Semantic	0	NotCued	FALSE	UnAssoc	5	1.0792
sailor	EW	3	56	3	Semantic	1	Cued	TRUE	SemCue	5	1.0792
sailor	AW	137	56	2	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0792
sailor	CB	159	56	2	Phonological	1	Cued	TRUE	PhCue	5	1.0792
sailor	MH	3	56	2	Semantic	0	Cued	FALSE	SemCue	5	1.0792
sailor	CB	137	56	4	Semantic	0	NotCued	FALSE	UnAssoc	5	1.0792
sailor	EW	137	56	4	Semantic	NA	NotCued	NA	UnAssoc	5	1.0792
sailor	AW	56	56	4	Phonological	1	NotCued	TRUE	Tone	5	1.0792
sailor	JV	159	56	1	Phonological	1	Cued	TRUE	PhCue	5	1.0792
sailor	AM	159	56	1	Phonological	0	Cued	FALSE	PhCue	5	1.0792
sailor	JK	56	56	1	Phonological	0	NotCued	FALSE	Tone	5	1.0792
sailor	AW	159	56	3	Phonological	1	Cued	TRUE	PhCue	5	1.0792
sandwich	FF	28	82	2	Phonological	0	NotCued	FALSE	Tone	7	1
sandwich	FF	37	82	1	Phonological	0	Cued	FALSE	PhCue	7	1
sandwich	JV	37	82	1	Phonological	0	Cued	FALSE	PhCue	7	1
sandwich	AM	131	82	4	Semantic	1	Cued	TRUE	SemCue	7	1
sandwich	AW	55	82	2	Semantic	1	NotCued	TRUE	UnAssoc	7	1
sandwich	JV	28	82	2	Phonological	1	NotCued	TRUE	Tone	7	1
sandwich	DH	55	82	4	Semantic	1	NotCued	TRUE	UnAssoc	7	1
sandwich	DH	28	82	2	Phonological	1	NotCued	TRUE	Tone	7	1
sandwich	JK	55	82	3	Semantic	1	NotCued	TRUE	UnAssoc	7	1
sandwich	FF	55	82	3	Semantic	0	NotCued	FALSE	UnAssoc	7	1
sandwich	EW	37	82	2	Phonological	1	Cued	TRUE	PhCue	7	1
sandwich	JK	131	82	4	Semantic	1	Cued	TRUE	SemCue	7	1
sandwich	CB	37	82	2	Phonological	1	Cued	TRUE	PhCue	7	1
sandwich	EW	28	82	1	Phonological	1	NotCued	TRUE	Tone	7	1
sandwich	AW	131	82	1	Semantic	1	Cued	TRUE	SemCue	7	1
sandwich	CB	28	82	1	Phonological	1	NotCued	TRUE	Tone	7	1
sandwich	MH	28	82	4	Phonological	0	NotCued	FALSE	Tone	7	1
sandwich	WR	37	82	1	Phonological	0	Cued	FALSE	PhCue	7	1
sandwich	AM	28	82	2	Phonological	0	NotCued	FALSE	Tone	7	1
sandwich	DH	131	82	3	Semantic	1	Cued	TRUE	SemCue	7	1
sandwich	FF	131	82	4	Semantic	1	Cued	TRUE	SemCue	7	1
sandwich	CB	55	82	4	Semantic	1	NotCued	TRUE	UnAssoc	7	1
sandwich	JK	37	82	2	Phonological	1	Cued	TRUE	PhCue	7	1
sandwich	AW	37	82	3	Phonological	1	Cued	TRUE	PhCue	7	1
sandwich	WR	131	82	4	Semantic	0	Cued	FALSE	SemCue	7	1
sandwich	JV	55	82	3	Semantic	1	NotCued	TRUE	UnAssoc	7	1
sandwich	AW	28	82	4	Phonological	1	NotCued	TRUE	Tone	7	1
sandwich	EW	131	82	3	Semantic	1	Cued	TRUE	SemCue	7	1
sandwich	DH	37	82	1	Phonological	1	Cued	TRUE	PhCue	7	1
sandwich	EW	55	82	4	Semantic	1	NotCued	TRUE	UnAssoc	7	1
sandwich	JV	131	82	4	Semantic	1	Cued	TRUE	SemCue	7	1
sandwich	AM	55	82	3	Semantic	0	NotCued	FALSE	UnAssoc	7	1
sandwich	MH	55	82	1	Semantic	1	NotCued	TRUE	UnAssoc	7	1
sandwich	WR	55	82	3	Semantic	1	NotCued	TRUE	UnAssoc	7	1
sandwich	JK	28	82	1	Phonological	1	NotCued	TRUE	Tone	7	1
sandwich	MH	131	82	2	Semantic	1	Cued	TRUE	SemCue	7	1
sandwich	MH	37	82	3	Phonological	1	Cued	TRUE	PhCue	7	1
sandwich	CB	131	82	3	Semantic	1	Cued	TRUE	SemCue	7	1
sandwich	AM	37	82	1	Phonological	0	Cued	FALSE	PhCue	7	1
sandwich	WR	28	82	2	Phonological	1	NotCued	TRUE	Tone	7	1
saw	JK	53	167	3	Semantic	0	Cued	FALSE	SemCue	2	0
saw	WR	49	167	2	Phonological	1	Cued	TRUE	PhCue	2	0
saw	WR	53	167	3	Semantic	1	Cued	TRUE	SemCue	2	0
saw	EW	49	167	1	Phonological	1	Cued	TRUE	PhCue	2	0
saw	MH	53	167	1	Semantic	1	Cued	TRUE	SemCue	2	0
saw	FF	174	167	1	Phonological	1	NotCued	TRUE	Tone	2	0
saw	AM	53	167	3	Semantic	0	Cued	FALSE	SemCue	2	0
saw	FF	49	167	2	Phonological	1	Cued	TRUE	PhCue	2	0
saw	MH	102	167	2	Semantic	1	NotCued	TRUE	UnAssoc	2	0
saw	JV	102	167	4	Semantic	1	NotCued	TRUE	UnAssoc	2	0
saw	WR	102	167	4	Semantic	1	NotCued	TRUE	UnAssoc	2	0
saw	WR	174	167	1	Phonological	1	NotCued	TRUE	Tone	2	0
saw	CB	102	167	3	Semantic	1	NotCued	TRUE	UnAssoc	2	0
saw	MH	49	167	4	Phonological	1	Cued	TRUE	PhCue	2	0
saw	EW	174	167	2	Phonological	1	NotCued	TRUE	Tone	2	0
saw	EW	53	167	4	Semantic	1	Cued	TRUE	SemCue	2	0
saw	MH	174	167	3	Phonological	1	NotCued	TRUE	Tone	2	0
saw	FF	102	167	4	Semantic	1	NotCued	TRUE	UnAssoc	2	0
saw	CB	53	167	4	Semantic	1	Cued	TRUE	SemCue	2	0
saw	JK	174	167	2	Phonological	0	NotCued	FALSE	Tone	2	0
saw	JV	49	167	2	Phonological	1	Cued	TRUE	PhCue	2	0
saw	AM	102	167	4	Semantic	0	NotCued	FALSE	UnAssoc	2	0
saw	FF	53	167	3	Semantic	0	Cued	FALSE	SemCue	2	0
saw	CB	174	167	2	Phonological	1	NotCued	TRUE	Tone	2	0
saw	AW	49	167	4	Phonological	1	Cued	TRUE	PhCue	2	0
saw	AW	53	167	2	Semantic	1	Cued	TRUE	SemCue	2	0
saw	JK	102	167	4	Semantic	0	NotCued	FALSE	UnAssoc	2	0
saw	DH	102	167	3	Semantic	0	NotCued	FALSE	UnAssoc	2	0
saw	JK	49	167	1	Phonological	0	Cued	FALSE	PhCue	2	0
saw	AW	174	167	3	Phonological	1	NotCued	TRUE	Tone	2	0
saw	AW	102	167	1	Semantic	1	NotCued	TRUE	UnAssoc	2	0
saw	CB	49	167	1	Phonological	1	Cued	TRUE	PhCue	2	0
saw	JV	53	167	3	Semantic	1	Cued	TRUE	SemCue	2	0
saw	JV	174	167	1	Phonological	1	NotCued	TRUE	Tone	2	0
saw	DH	174	167	1	Phonological	0	NotCued	FALSE	Tone	2	0
saw	AM	174	167	1	Phonological	0	NotCued	FALSE	Tone	2	0
saw	DH	53	167	4	Semantic	0	Cued	FALSE	SemCue	2	0
saw	EW	102	167	3	Semantic	NA	NotCued	NA	UnAssoc	2	0
saw	DH	49	167	2	Phonological	0	Cued	FALSE	PhCue	2	0
saw	AM	49	167	2	Phonological	0	Cued	FALSE	PhCue	2	0
scale	JK	104	74	1	Phonological	NA	NotCued	NA	Tone	4	1.9138
scale	JK	94	74	2	Phonological	0	Cued	FALSE	PhCue	4	1.9138
scale	FF	145	74	4	Semantic	0	Cued	FALSE	SemCue	4	1.9138
scale	AM	127	74	3	Semantic	0	NotCued	FALSE	UnAssoc	4	1.9138
scale	AW	104	74	4	Phonological	1	NotCued	TRUE	Tone	4	1.9138
scale	AM	104	74	2	Phonological	0	NotCued	FALSE	Tone	4	1.9138
scale	WR	104	74	2	Phonological	NA	NotCued	NA	Tone	4	1.9138
scale	AW	145	74	1	Semantic	1	Cued	TRUE	SemCue	4	1.9138
scale	JV	145	74	4	Semantic	1	Cued	TRUE	SemCue	4	1.9138
scale	AM	145	74	4	Semantic	0	Cued	FALSE	SemCue	4	1.9138
scale	AW	94	74	3	Phonological	1	Cued	TRUE	PhCue	4	1.9138
scale	AM	94	74	1	Phonological	0	Cued	FALSE	PhCue	4	1.9138
scale	CB	94	74	2	Phonological	1	Cued	TRUE	PhCue	4	1.9138
scale	MH	145	74	2	Semantic	0	Cued	FALSE	SemCue	4	1.9138
scale	WR	145	74	4	Semantic	1	Cued	TRUE	SemCue	4	1.9138
scale	EW	104	74	1	Phonological	1	NotCued	TRUE	Tone	4	1.9138
scale	EW	145	74	3	Semantic	NA	Cued	NA	SemCue	4	1.9138
scale	AW	127	74	2	Semantic	0	NotCued	FALSE	UnAssoc	4	1.9138
scale	MH	104	74	4	Phonological	NA	NotCued	NA	Tone	4	1.9138
scale	DH	127	74	4	Semantic	0	NotCued	FALSE	UnAssoc	4	1.9138
scale	JV	127	74	3	Semantic	1	NotCued	TRUE	UnAssoc	4	1.9138
scale	MH	94	74	3	Phonological	NA	Cued	NA	PhCue	4	1.9138
scale	FF	127	74	3	Semantic	0	NotCued	FALSE	UnAssoc	4	1.9138
scale	WR	127	74	3	Semantic	1	NotCued	TRUE	UnAssoc	4	1.9138
scale	FF	94	74	1	Phonological	0	Cued	FALSE	PhCue	4	1.9138
scale	JK	127	74	3	Semantic	NA	NotCued	NA	UnAssoc	4	1.9138
scale	MH	127	74	1	Semantic	NA	NotCued	NA	UnAssoc	4	1.9138
scale	CB	127	74	4	Semantic	1	NotCued	TRUE	UnAssoc	4	1.9138
scale	EW	127	74	4	Semantic	NA	NotCued	NA	UnAssoc	4	1.9138
scale	DH	94	74	1	Phonological	0	Cued	FALSE	PhCue	4	1.9138
scale	WR	94	74	1	Phonological	NA	Cued	NA	PhCue	4	1.9138
scale	JV	94	74	1	Phonological	1	Cued	TRUE	PhCue	4	1.9138
scale	EW	94	74	2	Phonological	NA	Cued	NA	PhCue	4	1.9138
scale	DH	145	74	3	Semantic	0	Cued	FALSE	SemCue	4	1.9138
scale	DH	104	74	2	Phonological	1	NotCued	TRUE	Tone	4	1.9138
scale	JV	104	74	2	Phonological	1	NotCued	TRUE	Tone	4	1.9138
scale	JK	145	74	4	Semantic	0	Cued	FALSE	SemCue	4	1.9138
scale	CB	104	74	1	Phonological	0	NotCued	FALSE	Tone	4	1.9138
scale	CB	145	74	3	Semantic	1	Cued	TRUE	SemCue	4	1.9138
scale	FF	104	74	2	Phonological	0	NotCued	FALSE	Tone	4	1.9138
scarf	AW	104	66	3	Phonological	1	Cued	TRUE	PhCue	5	1.0792
scarf	CB	122	66	4	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0792
scarf	AM	124	66	4	Semantic	0	Cued	FALSE	SemCue	5	1.0792
scarf	DH	104	66	1	Phonological	1	Cued	TRUE	PhCue	5	1.0792
scarf	WR	124	66	4	Semantic	0	Cued	FALSE	SemCue	5	1.0792
scarf	JK	124	66	4	Semantic	1	Cued	TRUE	SemCue	5	1.0792
scarf	JK	122	66	3	Semantic	0	NotCued	FALSE	UnAssoc	5	1.0792
scarf	JV	124	66	4	Semantic	1	Cued	TRUE	SemCue	5	1.0792
scarf	EW	124	66	3	Semantic	1	Cued	TRUE	SemCue	5	1.0792
scarf	DH	11	66	2	Phonological	0	NotCued	FALSE	Tone	5	1.0792
scarf	MH	11	66	4	Phonological	0	NotCued	FALSE	Tone	5	1.0792
scarf	AM	104	66	1	Phonological	0	Cued	FALSE	PhCue	5	1.0792
scarf	CB	11	66	1	Phonological	1	NotCued	TRUE	Tone	5	1.0792
scarf	AW	122	66	2	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0792
scarf	AM	11	66	2	Phonological	0	NotCued	FALSE	Tone	5	1.0792
scarf	JK	104	66	2	Phonological	0	Cued	FALSE	PhCue	5	1.0792
scarf	JK	11	66	1	Phonological	1	NotCued	TRUE	Tone	5	1.0792
scarf	WR	122	66	3	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0792
scarf	EW	122	66	4	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0792
scarf	CB	124	66	3	Semantic	1	Cued	TRUE	SemCue	5	1.0792
scarf	FF	104	66	1	Phonological	0	Cued	FALSE	PhCue	5	1.0792
scarf	FF	124	66	4	Semantic	0	Cued	FALSE	SemCue	5	1.0792
scarf	WR	11	66	2	Phonological	0	NotCued	FALSE	Tone	5	1.0792
scarf	AW	124	66	1	Semantic	1	Cued	TRUE	SemCue	5	1.0792
scarf	MH	122	66	1	Semantic	NA	NotCued	NA	UnAssoc	5	1.0792
scarf	CB	104	66	2	Phonological	1	Cued	TRUE	PhCue	5	1.0792
scarf	MH	124	66	2	Semantic	0	Cued	FALSE	SemCue	5	1.0792
scarf	DH	124	66	3	Semantic	1	Cued	TRUE	SemCue	5	1.0792
scarf	JV	122	66	3	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0792
scarf	FF	11	66	2	Phonological	NA	NotCued	NA	Tone	5	1.0792
scarf	DH	122	66	4	Semantic	0	NotCued	FALSE	UnAssoc	5	1.0792
scarf	AM	122	66	3	Semantic	0	NotCued	FALSE	UnAssoc	5	1.0792
scarf	JV	11	66	2	Phonological	1	NotCued	TRUE	Tone	5	1.0792
scarf	MH	104	66	3	Phonological	0	Cued	FALSE	PhCue	5	1.0792
scarf	AW	11	66	4	Phonological	1	NotCued	TRUE	Tone	5	1.0792
scarf	WR	104	66	1	Phonological	NA	Cued	NA	PhCue	5	1.0792
scarf	JV	104	66	1	Phonological	1	Cued	TRUE	PhCue	5	1.0792
scarf	EW	104	66	2	Phonological	1	Cued	TRUE	PhCue	5	1.0792
scarf	EW	11	66	1	Phonological	1	NotCued	TRUE	Tone	5	1.0792
scarf	FF	122	66	3	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0792
scissors	MH	167	6	3	Phonological	1	Cued	TRUE	PhCue	6	0.6021
scissors	JV	11	6	4	Semantic	1	Cued	TRUE	SemCue	6	0.6021
scissors	AM	150	6	2	Phonological	0	NotCued	FALSE	Tone	6	0.6021
scissors	DH	11	6	3	Semantic	1	Cued	TRUE	SemCue	6	0.6021
scissors	MH	150	6	4	Phonological	0	NotCued	FALSE	Tone	6	0.6021
scissors	CB	30	6	4	Semantic	1	NotCued	TRUE	UnAssoc	6	0.6021
scissors	FF	30	6	3	Semantic	0	NotCued	FALSE	UnAssoc	6	0.6021
scissors	FF	167	6	1	Phonological	0	Cued	FALSE	PhCue	6	0.6021
scissors	JV	167	6	1	Phonological	1	Cued	TRUE	PhCue	6	0.6021
scissors	CB	167	6	2	Phonological	1	Cued	TRUE	PhCue	6	0.6021
scissors	FF	150	6	2	Phonological	0	NotCued	FALSE	Tone	6	0.6021
scissors	AW	30	6	2	Semantic	1	NotCued	TRUE	UnAssoc	6	0.6021
scissors	CB	11	6	3	Semantic	1	Cued	TRUE	SemCue	6	0.6021
scissors	AW	167	6	3	Phonological	1	Cued	TRUE	PhCue	6	0.6021
scissors	JK	11	6	4	Semantic	1	Cued	TRUE	SemCue	6	0.6021
scissors	DH	30	6	4	Semantic	1	NotCued	TRUE	UnAssoc	6	0.6021
scissors	AW	150	6	4	Phonological	1	NotCued	TRUE	Tone	6	0.6021
scissors	MH	11	6	2	Semantic	0	Cued	FALSE	SemCue	6	0.6021
scissors	AM	167	6	1	Phonological	0	Cued	FALSE	PhCue	6	0.6021
scissors	EW	150	6	1	Phonological	1	NotCued	TRUE	Tone	6	0.6021
scissors	EW	11	6	3	Semantic	1	Cued	TRUE	SemCue	6	0.6021
scissors	JK	167	6	2	Phonological	1	Cued	TRUE	PhCue	6	0.6021
scissors	FF	11	6	4	Semantic	0	Cued	FALSE	SemCue	6	0.6021
scissors	JK	150	6	1	Phonological	1	NotCued	TRUE	Tone	6	0.6021
scissors	AM	30	6	3	Semantic	0	NotCued	FALSE	UnAssoc	6	0.6021
scissors	AW	11	6	1	Semantic	1	Cued	TRUE	SemCue	6	0.6021
scissors	EW	30	6	4	Semantic	1	NotCued	TRUE	UnAssoc	6	0.6021
scissors	CB	150	6	1	Phonological	1	NotCued	TRUE	Tone	6	0.6021
scissors	WR	11	6	4	Semantic	1	Cued	TRUE	SemCue	6	0.6021
scissors	WR	167	6	1	Phonological	1	Cued	TRUE	PhCue	6	0.6021
